Structure,percent_cu,percent_ni,percent_au,percent_pd,percent_pt,E_coh,E_coh_ROM,E_coh_R2,E_coh_RMSE,C11_avg,C11_ROM,C11_R2,C11_RMSE,C12_avg,C12_ROM,C12_R2,C12_RMSE,C44_avg,C44_ROM,C44_R2,C44_RMSE,B,B_ROM,B_R2,B_RMSE,G,G_ROM,G_R2,G_RMSE,E_VRH,E_VRH_ROM,E_VRH_R2,E_VRH_RMSE,nu,nu_ROM,nu_R2,nu_RMSE
50,0,56.25,43.75,0,0,3.980887804,3.878992965285212,0.9319143761045303,7.711036780050582,195.28973,215.6680060207983,-0.20370784030291111,20.864612649891303,144.38176333333334,140.42604025615537,0.6293324520770509,3.337459374149673,65.03977666666667,77.98149372381097,-0.04927272323602194,15.650329041592478,161.3510856,165.50669551103636,0.5069753694531447,6.734378754560092,43.96099162,58.17353170825535,-0.7170748484395773,15.975934284796029,120.9027667,153.93972576394086,-0.5016495296854211,38.402999591912995,0.375114189,0.35419430588089906,-0.16847387486350796,0.027754300608509325
51,0,56.25,43.75,0,0,3.970980365,3.878992965285212,0.9319143761045303,7.711036780050582,193.7046333333333,215.6680060207983,-0.20370784030291111,20.864612649891303,143.35880333333333,140.42604025615537,0.6293324520770509,3.337459374149673,63.82304333333334,77.98149372381097,-0.04927272323602194,15.650329041592478,160.1407467,165.50669551103636,0.5069753694531447,6.734378754560092,42.81102182,58.17353170825535,-0.7170748484395773,15.975934284796029,117.9246533,153.93972576394086,-0.5016495296854211,38.402999591912995,0.377269781,0.35419430588089906,-0.16847387486350796,0.027754300608509325
52,0,56.25,43.75,0,0,3.984411069,3.878992965285212,0.9319143761045303,7.711036780050582,190.73424,215.6680060207983,-0.20370784030291111,20.864612649891303,135.82041,140.42604025615537,0.6293324520770509,3.337459374149673,59.39167333333334,77.98149372381097,-0.04927272323602194,15.650329041592478,154.12502,165.50669551103636,0.5069753694531447,6.734378754560092,43.2868648,58.17353170825535,-0.7170748484395773,15.975934284796029,118.7439615,153.93972576394086,-0.5016495296854211,38.402999591912995,0.371593462,0.35419430588089906,-0.16847387486350796,0.027754300608509325
53,0,56.25,43.75,0,0,3.972744264,3.878992965285212,0.9319143761045303,7.711036780050582,190.18689000000003,215.6680060207983,-0.20370784030291111,20.864612649891303,139.45634666666666,140.42604025615537,0.6293324520770509,3.337459374149673,59.01754666666667,77.98149372381097,-0.04927272323602194,15.650329041592478,156.3665278,165.50669551103636,0.5069753694531447,6.734378754560092,38.5448793,58.17353170825535,-0.7170748484395773,15.975934284796029,106.8546285,153.93972576394086,-0.5016495296854211,38.402999591912995,0.386106669,0.35419430588089906,-0.16847387486350796,0.027754300608509325
54,0,50.0,50.0,0,0,3.860901921,3.765684523809524,0.9319143761045303,7.711036780050582,185.02724,209.06184214285716,-0.20370784030291111,20.864612649891303,139.35418666666666,138.66944888690477,0.6293324520770509,3.337459374149673,56.726346666666664,72.40052625000001,-0.04927272323602194,15.650329041592478,154.5785378,162.13357997222224,0.5069753694531447,6.734378754560092,35.94799324,54.17304558178364,-0.7170748484395773,15.975934284796029,100.085521,143.98402924977037,-0.5016495296854211,38.402999591912995,0.392087735,0.36103648387279336,-0.16847387486350796,0.027754300608509325
55,0,50.0,50.0,0,0,3.867818366,3.765684523809524,0.9319143761045303,7.711036780050582,183.55614666666668,209.06184214285716,-0.20370784030291111,20.864612649891303,139.55844666666667,138.66944888690477,0.6293324520770509,3.337459374149673,55.319160000000004,72.40052625000001,-0.04927272323602194,15.650329041592478,154.2243467,162.13357997222224,0.5069753694531447,6.734378754560092,37.65249247,54.17304558178364,-0.7170748484395773,15.975934284796029,104.4567508,143.98402924977037,-0.5016495296854211,38.402999591912995,0.387116017,0.36103648387279336,-0.16847387486350796,0.027754300608509325
56,0,50.0,50.0,0,0,3.861971919,3.765684523809524,0.9319143761045303,7.711036780050582,182.93415666666667,209.06184214285716,-0.20370784030291111,20.864612649891303,139.77551666666668,138.66944888690477,0.6293324520770509,3.337459374149673,59.71622,72.40052625000001,-0.04927272323602194,15.650329041592478,154.16173,162.13357997222224,0.5069753694531447,6.734378754560092,36.56120173,54.17304558178364,-0.7170748484395773,15.975934284796029,101.6479506,143.98402924977037,-0.5016495296854211,38.402999591912995,0.390106805,0.36103648387279336,-0.16847387486350796,0.027754300608509325
57,0,50.0,50.0,0,0,3.86734138,3.765684523809524,0.9319143761045303,7.711036780050582,185.60103,209.06184214285716,-0.20370784030291111,20.864612649891303,140.74171666666666,138.66944888690477,0.6293324520770509,3.337459374149673,58.06688666666667,72.40052625000001,-0.04927272323602194,15.650329041592478,155.6948211,162.13357997222224,0.5069753694531447,6.734378754560092,39.03279116,54.17304558178364,-0.7170748484395773,15.975934284796029,108.067509,143.98402924977037,-0.5016495296854211,38.402999591912995,0.384316952,0.36103648387279336,-0.16847387486350796,0.027754300608509325
58,0,50.0,50.0,0,0,3.864908288,3.765684523809524,0.9319143761045303,7.711036780050582,192.11465333333334,209.06184214285716,-0.20370784030291111,20.864612649891303,140.21453666666667,138.66944888690477,0.6293324520770509,3.337459374149673,61.05260666666666,72.40052625000001,-0.04927272323602194,15.650329041592478,157.5145756,162.13357997222224,0.5069753694531447,6.734378754560092,37.45403542,54.17304558178364,-0.7170748484395773,15.975934284796029,104.1102773,143.98402924977037,-0.5016495296854211,38.402999591912995,0.389840589,0.36103648387279336,-0.16847387486350796,0.027754300608509325
59,0,50.0,50.0,0,0,3.861980219,3.765684523809524,0.9319143761045303,7.711036780050582,183.97626333333335,209.06184214285716,-0.20370784030291111,20.864612649891303,140.7825766666667,138.66944888690477,0.6293324520770509,3.337459374149673,59.690110000000004,72.40052625000001,-0.04927272323602194,15.650329041592478,155.1804722,162.13357997222224,0.5069753694531447,6.734378754560092,36.43794273,54.17304558178364,-0.7170748484395773,15.975934284796029,101.3788983,143.98402924977037,-0.5016495296854211,38.402999591912995,0.391117208,0.36103648387279336,-0.16847387486350796,0.027754300608509325
60,0,50.0,50.0,0,0,3.867792321,3.765684523809524,0.9319143761045303,7.711036780050582,187.12635999999998,209.06184214285716,-0.20370784030291111,20.864612649891303,138.21605,138.66944888690477,0.6293324520770509,3.337459374149673,55.70865,72.40052625000001,-0.04927272323602194,15.650329041592478,154.5194867,162.13357997222224,0.5069753694531447,6.734378754560092,38.75708933,54.17304558178364,-0.7170748484395773,15.975934284796029,107.3001423,143.98402924977037,-0.5016495296854211,38.402999591912995,0.384264714,0.36103648387279336,-0.16847387486350796,0.027754300608509325
61,0,50.0,50.0,0,0,3.864364899,3.765684523809524,0.9319143761045303,7.711036780050582,185.93748333333335,209.06184214285716,-0.20370784030291111,20.864612649891303,143.33446333333333,138.66944888690477,0.6293324520770509,3.337459374149673,59.449373333333334,72.40052625000001,-0.04927272323602194,15.650329041592478,157.53547,162.13357997222224,0.5069753694531447,6.734378754560092,36.98819074,54.17304558178364,-0.7170748484395773,15.975934284796029,102.9103684,143.98402924977037,-0.5016495296854211,38.402999591912995,0.391124659,0.36103648387279336,-0.16847387486350796,0.027754300608509325
62,0,50.0,50.0,0,0,3.86580365,3.765684523809524,0.9319143761045303,7.711036780050582,184.62051999999997,209.06184214285716,-0.20370784030291111,20.864612649891303,138.60481333333334,138.66944888690477,0.6293324520770509,3.337459374149673,55.79408333333333,72.40052625000001,-0.04927272323602194,15.650329041592478,153.9433822,162.13357997222224,0.5069753694531447,6.734378754560092,38.22343108,54.17304558178364,-0.7170748484395773,15.975934284796029,105.9050484,143.98402924977037,-0.5016495296854211,38.402999591912995,0.385341993,0.36103648387279336,-0.16847387486350796,0.027754300608509325
63,0,50.0,50.0,0,0,3.854858496,3.765684523809524,0.9319143761045303,7.711036780050582,190.54079,209.06184214285716,-0.20370784030291111,20.864612649891303,138.39262666666667,138.66944888690477,0.6293324520770509,3.337459374149673,60.253449999999994,72.40052625000001,-0.04927272323602194,15.650329041592478,155.7753478,162.13357997222224,0.5069753694531447,6.734378754560092,42.11809282,54.17304558178364,-0.7170748484395773,15.975934284796029,115.9079884,143.98402924977037,-0.5016495296854211,38.402999591912995,0.375988092,0.36103648387279336,-0.16847387486350796,0.027754300608509325
64,0,50.0,50.0,0,0,3.864888896,3.765684523809524,0.9319143761045303,7.711036780050582,188.51815333333332,209.06184214285716,-0.20370784030291111,20.864612649891303,142.28557,138.66944888690477,0.6293324520770509,3.337459374149673,58.85278333333334,72.40052625000001,-0.04927272323602194,15.650329041592478,157.6964311,162.13357997222224,0.5069753694531447,6.734378754560092,38.96536144,54.17304558178364,-0.7170748484395773,15.975934284796029,108.0007484,143.98402924977037,-0.5016495296854211,38.402999591912995,0.385855852,0.36103648387279336,-0.16847387486350796,0.027754300608509325
65,0,50.0,50.0,0,0,3.864745529,3.765684523809524,0.9319143761045303,7.711036780050582,187.72154333333333,209.06184214285716,-0.20370784030291111,20.864612649891303,136.89520333333334,138.66944888690477,0.6293324520770509,3.337459374149673,53.17670999999999,72.40052625000001,-0.04927272323602194,15.650329041592478,153.8373167,162.13357997222224,0.5069753694531447,6.734378754560092,39.30547653,54.17304558178364,-0.7170748484395773,15.975934284796029,108.6620362,143.98402924977037,-0.5016495296854211,38.402999591912995,0.382276032,0.36103648387279336,-0.16847387486350796,0.027754300608509325
66,0,50.0,50.0,0,0,3.867842204,3.765684523809524,0.9319143761045303,7.711036780050582,189.13112,209.06184214285716,-0.20370784030291111,20.864612649891303,141.35905666666665,138.66944888690477,0.6293324520770509,3.337459374149673,61.397406666666676,72.40052625000001,-0.04927272323602194,15.650329041592478,157.2830778,162.13357997222224,0.5069753694531447,6.734378754560092,41.88878357,54.17304558178364,-0.7170748484395773,15.975934284796029,115.4198624,143.98402924977037,-0.5016495296854211,38.402999591912995,0.37769413,0.36103648387279336,-0.16847387486350796,0.027754300608509325
67,0,50.0,50.0,0,0,3.864462991,3.765684523809524,0.9319143761045303,7.711036780050582,184.92661666666663,209.06184214285716,-0.20370784030291111,20.864612649891303,141.12706333333333,138.66944888690477,0.6293324520770509,3.337459374149673,59.25952,72.40052625000001,-0.04927272323602194,15.650329041592478,155.7269144,162.13357997222224,0.5069753694531447,6.734378754560092,36.42326914,54.17304558178364,-0.7170748484395773,15.975934284796029,101.366845,143.98402924977037,-0.5016495296854211,38.402999591912995,0.391512176,0.36103648387279336,-0.16847387486350796,0.027754300608509325
68,0,50.0,50.0,0,0,3.858952799,3.765684523809524,0.9319143761045303,7.711036780050582,185.01506333333336,209.06184214285716,-0.20370784030291111,20.864612649891303,137.67526,138.66944888690477,0.6293324520770509,3.337459374149673,56.75103000000001,72.40052625000001,-0.04927272323602194,15.650329041592478,153.4551944,162.13357997222224,0.5069753694531447,6.734378754560092,32.24587602,54.17304558178364,-0.7170748484395773,15.975934284796029,90.40527525,143.98402924977037,-0.5016495296854211,38.402999591912995,0.401811431,0.36103648387279336,-0.16847387486350796,0.027754300608509325
69,0,50.0,50.0,0,0,3.863111741,3.765684523809524,0.9319143761045303,7.711036780050582,180.70055333333335,209.06184214285716,-0.20370784030291111,20.864612649891303,129.51320333333334,138.66944888690477,0.6293324520770509,3.337459374149673,59.99805,72.40052625000001,-0.04927272323602194,15.650329041592478,146.5756533,162.13357997222224,0.5069753694531447,6.734378754560092,31.92312508,54.17304558178364,-0.7170748484395773,15.975934284796029,89.28732883,143.98402924977037,-0.5016495296854211,38.402999591912995,0.398474125,0.36103648387279336,-0.16847387486350796,0.027754300608509325
70,0,43.75,56.25,0,0,3.753609678,3.6583198087233737,0.9319143761045303,7.711036780050582,183.91328666666666,202.8022122924214,-0.20370784030291111,20.864612649891303,141.11076,137.0050015657151,0.6293324520770509,3.337459374149673,52.74344,67.1123149311694,-0.04927272323602194,15.650329041592478,155.3782689,158.93740514128388,0.5069753694531447,6.734378754560092,34.90990419,50.38240961873502,-0.7170748484395773,15.975934284796029,97.43275053,134.55057040233365,-0.5016495296854211,38.402999591912995,0.395488656,0.3675197474416959,-0.16847387486350796,0.027754300608509325
71,0,43.75,56.25,0,0,3.749976203,3.6583198087233737,0.9319143761045303,7.711036780050582,177.82053333333332,202.8022122924214,-0.20370784030291111,20.864612649891303,140.24618666666666,137.0050015657151,0.6293324520770509,3.337459374149673,51.31019,67.1123149311694,-0.04927272323602194,15.650329041592478,152.7709689,158.93740514128388,0.5069753694531447,6.734378754560092,33.97382921,50.38240961873502,-0.7170748484395773,15.975934284796029,94.88765357,134.55057040233365,-0.5016495296854211,38.402999591912995,0.396481583,0.3675197474416959,-0.16847387486350796,0.027754300608509325
72,0,43.75,56.25,0,0,3.763505149,3.6583198087233737,0.9319143761045303,7.711036780050582,182.66022,202.8022122924214,-0.20370784030291111,20.864612649891303,134.38200333333333,137.0050015657151,0.6293324520770509,3.337459374149673,49.339216666666665,67.1123149311694,-0.04927272323602194,15.650329041592478,150.4747422,158.93740514128388,0.5069753694531447,6.734378754560092,36.45704989,50.38240961873502,-0.7170748484395773,15.975934284796029,101.1983633,134.55057040233365,-0.5016495296854211,38.402999591912995,0.387912126,0.3675197474416959,-0.16847387486350796,0.027754300608509325
73,0,43.75,56.25,0,0,3.745333873,3.6583198087233737,0.9319143761045303,7.711036780050582,179.63791,202.8022122924214,-0.20370784030291111,20.864612649891303,137.07989,137.0050015657151,0.6293324520770509,3.337459374149673,51.7055,67.1123149311694,-0.04927272323602194,15.650329041592478,151.2658967,158.93740514128388,0.5069753694531447,6.734378754560092,36.19507792,50.38240961873502,-0.7170748484395773,15.975934284796029,100.564195,134.55057040233365,-0.5016495296854211,38.402999591912995,0.389197106,0.3675197474416959,-0.16847387486350796,0.027754300608509325
74,0,43.75,56.25,0,0,3.754329823,3.6583198087233737,0.9319143761045303,7.711036780050582,181.38356333333334,202.8022122924214,-0.20370784030291111,20.864612649891303,139.87789999999998,137.0050015657151,0.6293324520770509,3.337459374149673,54.37347333333333,67.1123149311694,-0.04927272323602194,15.650329041592478,153.7131211,158.93740514128388,0.5069753694531447,6.734378754560092,35.00100419,50.38240961873502,-0.7170748484395773,15.975934284796029,97.59540955,134.55057040233365,-0.5016495296854211,38.402999591912995,0.394180136,0.3675197474416959,-0.16847387486350796,0.027754300608509325
75,0,43.75,56.25,0,0,3.761337076,3.6583198087233737,0.9319143761045303,7.711036780050582,181.41728666666666,202.8022122924214,-0.20370784030291111,20.864612649891303,136.91451666666663,137.0050015657151,0.6293324520770509,3.337459374149673,53.045680000000004,67.1123149311694,-0.04927272323602194,15.650329041592478,151.7487733,158.93740514128388,0.5069753694531447,6.734378754560092,37.00048324,50.38240961873502,-0.7170748484395773,15.975934284796029,102.6578561,134.55057040233365,-0.5016495296854211,38.402999591912995,0.387250208,0.3675197474416959,-0.16847387486350796,0.027754300608509325
76,0,43.75,56.25,0,0,3.755264832,3.6583198087233737,0.9319143761045303,7.711036780050582,175.69714333333334,202.8022122924214,-0.20370784030291111,20.864612649891303,128.85778666666667,137.0050015657151,0.6293324520770509,3.337459374149673,51.77794666666667,67.1123149311694,-0.04927272323602194,15.650329041592478,144.4709056,158.93740514128388,0.5069753694531447,6.734378754560092,28.85992505,50.38240961873502,-0.7170748484395773,15.975934284796029,81.17455409,134.55057040233365,-0.5016495296854211,38.402999591912995,0.406354208,0.3675197474416959,-0.16847387486350796,0.027754300608509325
77,0,43.75,56.25,0,0,3.76367608,3.6583198087233737,0.9319143761045303,7.711036780050582,186.0107833333333,202.8022122924214,-0.20370784030291111,20.864612649891303,136.22980333333334,137.0050015657151,0.6293324520770509,3.337459374149673,50.12051,67.1123149311694,-0.04927272323602194,15.650329041592478,152.8234633,158.93740514128388,0.5069753694531447,6.734378754560092,37.36993993,50.38240961873502,-0.7170748484395773,15.975934284796029,103.6604522,134.55057040233365,-0.5016495296854211,38.402999591912995,0.386949676,0.3675197474416959,-0.16847387486350796,0.027754300608509325
78,0,43.75,56.25,0,0,3.753590424,3.6583198087233737,0.9319143761045303,7.711036780050582,178.62220333333335,202.8022122924214,-0.20370784030291111,20.864612649891303,144.49161333333333,137.0050015657151,0.6293324520770509,3.337459374149673,56.682129999999994,67.1123149311694,-0.04927272323602194,15.650329041592478,155.8684767,158.93740514128388,0.5069753694531447,6.734378754560092,24.79619422,50.38240961873502,-0.7170748484395773,15.975934284796029,70.64254762,134.55057040233365,-0.5016495296854211,38.402999591912995,0.424463508,0.3675197474416959,-0.16847387486350796,0.027754300608509325
79,0,43.75,56.25,0,0,3.759129137,3.6583198087233737,0.9319143761045303,7.711036780050582,180.87272999999996,202.8022122924214,-0.20370784030291111,20.864612649891303,135.45042333333333,137.0050015657151,0.6293324520770509,3.337459374149673,50.60028,67.1123149311694,-0.04927272323602194,15.650329041592478,150.5911922,158.93740514128388,0.5069753694531447,6.734378754560092,36.49118521,50.38240961873502,-0.7170748484395773,15.975934284796029,101.2918884,134.55057040233365,-0.5016495296854211,38.402999591912995,0.387895294,0.3675197474416959,-0.16847387486350796,0.027754300608509325
81,0,43.75,56.25,0,0,3.752586104,3.6583198087233737,0.9319143761045303,7.711036780050582,182.71144333333334,202.8022122924214,-0.20370784030291111,20.864612649891303,137.40869666666666,137.0050015657151,0.6293324520770509,3.337459374149673,56.15938666666667,67.1123149311694,-0.04927272323602194,15.650329041592478,152.5096122,158.93740514128388,0.5069753694531447,6.734378754560092,29.61309921,50.38240961873502,-0.7170748484395773,15.975934284796029,83.43880396,134.55057040233365,-0.5016495296854211,38.402999591912995,0.408815798,0.3675197474416959,-0.16847387486350796,0.027754300608509325
82,0,43.75,56.25,0,0,3.753632525,3.6583198087233737,0.9319143761045303,7.711036780050582,181.21803666666665,202.8022122924214,-0.20370784030291111,20.864612649891303,132.4429,137.0050015657151,0.6293324520770509,3.337459374149673,51.73954,67.1123149311694,-0.04927272323602194,15.650329041592478,148.7012789,158.93740514128388,0.5069753694531447,6.734378754560092,35.78780599,50.38240961873502,-0.7170748484395773,15.975934284796029,99.39004631,134.55057040233365,-0.5016495296854211,38.402999591912995,0.388602117,0.3675197474416959,-0.16847387486350796,0.027754300608509325
83,0,43.75,56.25,0,0,3.749603541,3.6583198087233737,0.9319143761045303,7.711036780050582,178.00369333333333,202.8022122924214,-0.20370784030291111,20.864612649891303,133.79731999999998,137.0050015657151,0.6293324520770509,3.337459374149673,49.497620000000005,67.1123149311694,-0.04927272323602194,15.650329041592478,148.5327778,158.93740514128388,0.5069753694531447,6.734378754560092,33.79993661,50.38240961873502,-0.7170748484395773,15.975934284796029,94.25062437,134.55057040233365,-0.5016495296854211,38.402999591912995,0.39424262,0.3675197474416959,-0.16847387486350796,0.027754300608509325
84,0,37.5,62.5,0,0,3.639127576,3.5564430951708554,0.9319143761045303,7.711036780050582,172.53498000000002,196.86254657723808,-0.20370784030291111,20.864612649891303,135.02461666666667,135.42563330838746,0.6293324520770509,3.337459374149673,44.84365,62.09441319966111,-0.04927272323602194,15.650329041592478,147.5280711,155.90460439800435,0.5069753694531447,6.734378754560092,30.79364484,46.785533923777834,-0.7170748484395773,15.975934284796029,86.37147372,125.59930755924202,-0.5016495296854211,38.402999591912995,0.402423684,0.373671615725094,-0.16847387486350796,0.027754300608509325
85,0,37.5,62.5,0,0,3.642956233,3.5564430951708554,0.9319143761045303,7.711036780050582,173.92949666666667,196.86254657723808,-0.20370784030291111,20.864612649891303,139.86514,135.42563330838746,0.6293324520770509,3.337459374149673,50.35917,62.09441319966111,-0.04927272323602194,15.650329041592478,151.2199256,155.90460439800435,0.5069753694531447,6.734378754560092,30.90593721,46.785533923777834,-0.7170748484395773,15.975934284796029,86.80420533,125.59930755924202,-0.5016495296854211,38.402999591912995,0.40432896,0.373671615725094,-0.16847387486350796,0.027754300608509325
86,0,37.5,62.5,0,0,3.642979277,3.5564430951708554,0.9319143761045303,7.711036780050582,175.01009666666664,196.86254657723808,-0.20370784030291111,20.864612649891303,134.60897,135.42563330838746,0.6293324520770509,3.337459374149673,44.71032,62.09441319966111,-0.04927272323602194,15.650329041592478,148.0760122,155.90460439800435,0.5069753694531447,6.734378754560092,31.05972735,46.785533923777834,-0.7170748484395773,15.975934284796029,87.08998682,125.59930755924202,-0.5016495296854211,38.402999591912995,0.401976035,0.373671615725094,-0.16847387486350796,0.027754300608509325
87,0,37.5,62.5,0,0,3.660822264,3.5564430951708554,0.9319143761045303,7.711036780050582,177.42246666666665,196.86254657723808,-0.20370784030291111,20.864612649891303,132.08767333333333,135.42563330838746,0.6293324520770509,3.337459374149673,46.29979666666667,62.09441319966111,-0.04927272323602194,15.650329041592478,147.1992711,155.90460439800435,0.5069753694531447,6.734378754560092,34.26661068,46.785533923777834,-0.7170748484395773,15.975934284796029,95.39729963,125.59930755924202,-0.5016495296854211,38.402999591912995,0.391986218,0.373671615725094,-0.16847387486350796,0.027754300608509325
88,0,37.5,62.5,0,0,3.646589564,3.5564430951708554,0.9319143761045303,7.711036780050582,175.65589,196.86254657723808,-0.20370784030291111,20.864612649891303,138.43882333333332,135.42563330838746,0.6293324520770509,3.337459374149673,46.42901666666666,62.09441319966111,-0.04927272323602194,15.650329041592478,150.8445122,155.90460439800435,0.5069753694531447,6.734378754560092,31.01512978,46.785533923777834,-0.7170748484395773,15.975934284796029,87.07739683,125.59930755924202,-0.5016495296854211,38.402999591912995,0.403789013,0.373671615725094,-0.16847387486350796,0.027754300608509325
90,0,37.5,62.5,0,0,3.653662189,3.5564430951708554,0.9319143761045303,7.711036780050582,180.63806666666665,196.86254657723808,-0.20370784030291111,20.864612649891303,135.9386966666667,135.42563330838746,0.6293324520770509,3.337459374149673,44.88704333333334,62.09441319966111,-0.04927272323602194,15.650329041592478,150.8384867,155.90460439800435,0.5069753694531447,6.734378754560092,32.86059971,46.785533923777834,-0.7170748484395773,15.975934284796029,91.90768126,125.59930755924202,-0.5016495296854211,38.402999591912995,0.398448021,0.373671615725094,-0.16847387486350796,0.027754300608509325
92,0,37.5,62.5,0,0,3.637637001,3.5564430951708554,0.9319143761045303,7.711036780050582,175.53716333333332,196.86254657723808,-0.20370784030291111,20.864612649891303,138.03004333333334,135.42563330838746,0.6293324520770509,3.337459374149673,49.283440000000006,62.09441319966111,-0.04927272323602194,15.650329041592478,150.5324167,155.90460439800435,0.5069753694531447,6.734378754560092,32.28634645,46.785533923777834,-0.7170748484395773,15.975934284796029,90.39627739,125.59930755924202,-0.5016495296854211,38.402999591912995,0.399914938,0.373671615725094,-0.16847387486350796,0.027754300608509325
93,0,37.5,62.5,0,0,3.659959677,3.5564430951708554,0.9319143761045303,7.711036780050582,175.84536333333335,196.86254657723808,-0.20370784030291111,20.864612649891303,135.49452,135.42563330838746,0.6293324520770509,3.337459374149673,45.20963666666666,62.09441319966111,-0.04927272323602194,15.650329041592478,148.9448011,155.90460439800435,0.5069753694531447,6.734378754560092,32.38088531,46.785533923777834,-0.7170748484395773,15.975934284796029,90.57866419,125.59930755924202,-0.5016495296854211,38.402999591912995,0.398644035,0.373671615725094,-0.16847387486350796,0.027754300608509325
94,0,37.5,62.5,0,0,3.642622328,3.5564430951708554,0.9319143761045303,7.711036780050582,182.95300666666665,196.86254657723808,-0.20370784030291111,20.864612649891303,135.6700933333333,135.42563330838746,0.6293324520770509,3.337459374149673,53.728003333333334,62.09441319966111,-0.04927272323602194,15.650329041592478,151.4310644,155.90460439800435,0.5069753694531447,6.734378754560092,28.42748497,46.785533923777834,-0.7170748484395773,15.975934284796029,80.26015979,125.59930755924202,-0.5016495296854211,38.402999591912995,0.4116648,0.373671615725094,-0.16847387486350796,0.027754300608509325
95,0,37.5,62.5,0,0,3.661511806,3.5564430951708554,0.9319143761045303,7.711036780050582,176.90045333333333,196.86254657723808,-0.20370784030291111,20.864612649891303,132.1582566666667,135.42563330838746,0.6293324520770509,3.337459374149673,43.051516666666664,62.09441319966111,-0.04927272323602194,15.650329041592478,147.0723222,155.90460439800435,0.5069753694531447,6.734378754560092,30.23133697,46.785533923777834,-0.7170748484395773,15.975934284796029,84.87831238,125.59930755924202,-0.5016495296854211,38.402999591912995,0.403813408,0.373671615725094,-0.16847387486350796,0.027754300608509325
96,0,31.25,68.75,0,0,3.542192796,3.459644086465648,0.9319143761045303,7.711036780050582,175.33131666666668,191.21892368029742,-0.20370784030291111,20.864612649891303,136.71522000000002,133.9249833918491,0.6293324520770509,3.337459374149673,47.22192666666666,57.32661203634861,-0.04927272323602194,15.650329041592478,149.5872522,153.02296348799854,0.5069753694531447,6.734378754560092,28.94842372,43.36793249586933,-0.7170748484395773,15.975934284796029,81.58259557,117.0941905442103,-0.5016495296854211,38.402999591912995,0.409102553,0.37951686466130913,-0.16847387486350796,0.027754300608509325
97,0,31.25,68.75,0,0,3.537799055,3.459644086465648,0.9319143761045303,7.711036780050582,168.52965333333333,191.21892368029742,-0.20370784030291111,20.864612649891303,134.75427000000002,133.9249833918491,0.6293324520770509,3.337459374149673,41.568263333333334,57.32661203634861,-0.04927272323602194,15.650329041592478,146.0127311,153.02296348799854,0.5069753694531447,6.734378754560092,28.66197085,43.36793249586933,-0.7170748484395773,15.975934284796029,80.70516506,117.0941905442103,-0.5016495296854211,38.402999591912995,0.407878849,0.37951686466130913,-0.16847387486350796,0.027754300608509325
98,0,31.25,68.75,0,0,3.543582187,3.459644086465648,0.9319143761045303,7.711036780050582,175.61221666666665,191.21892368029742,-0.20370784030291111,20.864612649891303,139.19535666666664,133.9249833918491,0.6293324520770509,3.337459374149673,41.790773333333334,57.32661203634861,-0.04927272323602194,15.650329041592478,151.33431,153.02296348799854,0.5069753694531447,6.734378754560092,29.86547371,43.36793249586933,-0.7170748484395773,15.975934284796029,84.06632341,117.0941905442103,-0.5016495296854211,38.402999591912995,0.407416541,0.37951686466130913,-0.16847387486350796,0.027754300608509325
99,0,31.25,68.75,0,0,3.537650451,3.459644086465648,0.9319143761045303,7.711036780050582,167.49014666666667,191.21892368029742,-0.20370784030291111,20.864612649891303,132.2903,133.9249833918491,0.6293324520770509,3.337459374149673,41.47484333333333,57.32661203634861,-0.04927272323602194,15.650329041592478,144.0235822,153.02296348799854,0.5069753694531447,6.734378754560092,28.26675514,43.36793249586933,-0.7170748484395773,15.975934284796029,79.59315471,117.0941905442103,-0.5016495296854211,38.402999591912995,0.407893377,0.37951686466130913,-0.16847387486350796,0.027754300608509325
100,0,31.25,68.75,0,0,3.541612906,3.459644086465648,0.9319143761045303,7.711036780050582,173.76931,191.21892368029742,-0.20370784030291111,20.864612649891303,139.22609666666668,133.9249833918491,0.6293324520770509,3.337459374149673,43.57503333333333,57.32661203634861,-0.04927272323602194,15.650329041592478,150.7405011,153.02296348799854,0.5069753694531447,6.734378754560092,29.34767732,43.36793249586933,-0.7170748484395773,15.975934284796029,82.67753393,117.0941905442103,-0.5016495296854211,38.402999591912995,0.408587348,0.37951686466130913,-0.16847387486350796,0.027754300608509325
101,0,31.25,68.75,0,0,3.535380629,3.459644086465648,0.9319143761045303,7.711036780050582,176.76561666666666,191.21892368029742,-0.20370784030291111,20.864612649891303,138.48434,133.9249833918491,0.6293324520770509,3.337459374149673,46.22725,57.32661203634861,-0.04927272323602194,15.650329041592478,151.2447656,153.02296348799854,0.5069753694531447,6.734378754560092,28.20884841,43.36793249586933,-0.7170748484395773,15.975934284796029,79.67322778,117.0941905442103,-0.5016495296854211,38.402999591912995,0.412202771,0.37951686466130913,-0.16847387486350796,0.027754300608509325
102,0,31.25,68.75,0,0,3.541491013,3.459644086465648,0.9319143761045303,7.711036780050582,171.55334333333334,191.21892368029742,-0.20370784030291111,20.864612649891303,132.35156,133.9249833918491,0.6293324520770509,3.337459374149673,40.21299666666667,57.32661203634861,-0.04927272323602194,15.650329041592478,145.4188211,153.02296348799854,0.5069753694531447,6.734378754560092,29.7447842,43.36793249586933,-0.7170748484395773,15.975934284796029,83.5385383,117.0941905442103,-0.5016495296854211,38.402999591912995,0.404255243,0.37951686466130913,-0.16847387486350796,0.027754300608509325
